GEO_ID,ZIP,Total Population,Median Household Income in $,Bachelors Degree or Higher %,Employment Rate %,Total Housing Units,Insured Population %,Total Households,CITY_NAME,Number of establishments,Annual payroll ($1000),Number of employees,Population,Violent crime,Murder and nonnegligent manslaughter,Rape1,Robbery,Aggravated assault,Property crime,Burglary,Larceny-theft,Motor vehicle theft,Arson2,Crime Score per Person (out of 100),Normalized Total Population,Normalized Median Household Income in $,Normalized Bachelors Degree or Higher %,Normalized Employment Rate %,Normalized Total Housing Units,Normalized Insured Population %,Normalized Total Households,Normalized Number of establishments,Normalized Annual payroll ($1000),Normalized Number of employees,Normalized Crime Score per Person (out of 100),City Score
860Z200US01803,01803,26074,134189.0,58.2,64.5,10267,97.1,9990,Burlington,1474,4717118,37418,42958.0,174.0,2.0,41.0,13.0,118.0,1110.0,109.0,976.0,25.0,2.0,39.149773750492045,0.37560863176697684,0.536756,0.5820000000000001,0.645,0.34420678557060486,0.971,0.3563529999286581,0.6933207902163688,0.3991299067233811,0.5572466789777805,0.5347000057581182,76.44433645484641
860Z200US01810,01810,35621,162694.0,75.6,66.5,13540,98.8,13361,Andover,1033,3404984,30459,36547.0,8.0,0.0,6.0,1.0,1.0,215.0,28.0,180.0,7.0,0.0,5.226243712281171,0.513137802875335,0.650776,0.756,0.665,0.45393589915515625,0.988,0.4765998430477278,0.48588899341486363,0.28810620092917016,0.45360993626020135,0.9378854349266696,87.30982468243847
860Z200US01821,01821,30909,138397.0,43.2,72.7,11378,98.6,11489,Billerica,697,1274720,13632,43882.0,22.0,0.0,2.0,2.0,18.0,169.0,21.0,135.0,13.0,0.0,4.010179020342039,0.4452591546861045,0.553588,0.43200000000000005,0.7270000000000001,0.38145366769478345,0.986,0.4098237854034387,0.32784571966133585,0.10785799182857592,0.20301423720736284,0.9523385170252583,73.67669966805761
860Z200US01824,01824,26881,137778.0,56.5,64.8,10740,98.2,9910,Chelmsford,833,1671283,21384,35218.0,34.0,0.0,4.0,1.0,29.0,397.0,17.0,364.0,16.0,2.0,10.62196976920267,0.38723385865337523,0.5511119999999999,0.5650000000000001,0.648,0.3600643690492155,0.9820000000000001,0.35349932225155173,0.3918156161806209,0.14141241069194635,0.3184607136474653,0.8737565508310166,74.14779587377211
860Z200US01826,01826,32689,102335.0,34.4,65.2,12338,97.3,12209,Dracut,579,255326,4892,31786.0,30.0,0.0,2.0,4.0,24.0,141.0,24.0,107.0,10.0,1.0,7.102673841743358,0.4709009190699818,0.40934,0.344,0.652,0.41363819230253457,0.973,0.43550688449739605,0.27234242709313267,0.02160392056422036,0.07285399416214929,0.9155838263912416,65.27884529986562
860Z200US01827,01827,3358,193583.0,59.2,69.3,1167,99.7,1135,Dunstable,48,9543,177,3405.0,3.0,0.0,0.0,0.0,3.0,7.0,3.0,3.0,1.0,0.0,4.3920013445670545,0.04837362067475295,0.774332,0.5920000000000001,0.693,0.03912431272629744,0.997,0.04048655204394664,0.022577610536218252,0.0008074626710337172,0.002635968308810389,0.9478005105888587,65.29935581404176
860Z200US01830,01830,27553,72195.0,28.9,62.5,11644,95.4,10472,Haverhill,500,272878,5885,63935.0,335.0,1.0,15.0,15.0,304.0,838.0,179.0,570.0,89.0,7.0,31.2998517720095,0.3969143449825694,0.28878,0.289,0.625,0.3903714630548478,0.9540000000000001,0.37354640793322397,0.2351834430856068,0.023089049433756545,0.0876422231488652,0.627997317631887,54.72991848448888
860Z200US01832,01832,25656,78151.0,26.9,64.2,10306,96.6,10060,Haverhill,359,225343,4510,63935.0,335.0,1.0,15.0,15.0,304.0,838.0,179.0,570.0,89.0,7.0,31.2998517720095,0.36958713878244837,0.312604,0.269,0.642,0.3455142818827947,0.966,0.35884996789612617,0.16886171213546566,0.01906696643390453,0.06716506820754155,0.627997317631887,53.6176282316917
860Z200US01833,01833,8410,148810.0,55.9,67.7,3139,99.3,3142,Georgetown,204,114504,1931,8777.0,2.0,0.0,0.0,0.0,2.0,33.0,5.0,27.0,1.0,0.0,2.709820291282384,0.12115013397101616,0.59524,0.559,0.677,0.10523669035805285,0.993,0.11207819076835272,0.09595484477892757,0.009688536695383502,0.02875737177577888,0.9677934443768176,64.26856650506254
860Z200US01834,01834,6752,131952.0,45.0,71.2,2596,99.6,2613,Groveland,120,69718,928,6846.0,2.0,1.0,0.0,0.0,1.0,9.0,1.0,6.0,2.0,0.0,19.907976340638143,0.097265838831427,0.5278079999999999,0.45,0.7120000000000001,0.08703231862679363,0.996,0.09320824712848684,0.05644402634054563,0.005899055066449617,0.013820218025853339,0.763391192610659,57.0490500925738
860Z200US01835,01835,14578,102162.0,37.6,73.0,5977,96.8,5444,Haverhill,274,302188,5240,63935.0,335.0,1.0,15.0,15.0,304.0,838.0,179.0,570.0,89.0,7.0,31.2998517720095,0.21000316920683396,0.40864799999999996,0.376,0.73,0.20038219122971707,0.968,0.19419276592708856,0.12888052681091253,0.0255690589578054,0.07803657592184429,0.627997317631887,55.12519633964302
860Z200US01840,01840,7121,30696.0,14.1,51.3,3285,96.5,3107,Lawrence,340,206949,4299,80243.0,541.0,3.0,32.0,87.0,419.0,954.0,113.0,677.0,164.0,1.0,35.31711797769739,0.10258146302111844,0.12278399999999999,0.141,0.513,0.11013142014214833,0.965,0.11082970678461869,0.1599247412982126,0.017510593346720817,0.06402275570381843,0.5802516025662618,39.211571841286336
860Z200US01841,01841,53654,51574.0,12.5,58.2,16705,94.0,16881,Lawrence,473,311676,5667,80243.0,541.0,3.0,32.0,87.0,419.0,954.0,113.0,677.0,164.0,1.0,35.31711797769739,0.772911924860987,0.20629599999999998,0.125,0.5820000000000001,0.5600442537213357,0.9400000000000001,0.6021616608404081,0.222483537158984,0.026371867909159054,0.08439566331089533,0.5802516025662618,54.55479823265068
860Z200US01843,01843,28346,72630.0,19.5,70.6,10014,94.2,10342,Lawrence,531,578787,9872,80243.0,541.0,3.0,32.0,87.0,419.0,954.0,113.0,677.0,164.0,1.0,35.31711797769739,0.4083378950704428,0.29052,0.195,0.706,0.33572482231460377,0.9420000000000001,0.36890918170792614,0.2497648165569144,0.04897295368118958,0.1470185262405433,0.5802516025662618,54.26234431839041
860Z200US01844,01844,52970,93739.0,30.7,63.7,20177,96.0,19032,Methuen,988,782148,14600,50727.0,95.0,1.0,1.0,11.0,82.0,552.0,58.0,446.0,48.0,0.0,13.963435196867305,0.7630585727044858,0.37495599999999996,0.307,0.637,0.6764449510527022,0.96,0.6788899193836057,0.464722483537159,0.0661799552786,0.2174301542860547,0.8340428131690649,71.934899016423
860Z200US01845,01845,31855,131852.0,59.6,66.3,11914,97.8,11311,North Andover,923,957216,15299,31428.0,17.0,0.0,4.0,3.0,10.0,163.0,14.0,139.0,10.0,0.0,5.327353377701556,0.4588867440721427,0.527408,0.596,0.663,0.3994233606007778,0.978,0.403474352571877,0.4341486359360301,0.08099299885950023,0.2278399952344076,0.9366837338124374,75.9871869918729
860Z200US01850,01850,16670,66069.0,16.4,59.1,6118,95.9,5872,Lowell,122,39805,1213,111423.0,405.0,4.0,20.0,100.0,281.0,1652.0,292.0,1190.0,170.0,10.0,29.856684218543016,0.24013944510069435,0.264276,0.16399999999999998,0.5910000000000001,0.2051092932814805,0.9590000000000001,0.20945994149960764,0.05738476011288805,0.003368023852090235,0.018064573777327696,0.6451495458566947,45.33204246596786
860Z200US01851,01851,32691,79330.0,30.1,67.6,11182,95.7,11353,Lowell,499,1430966,12328,111423.0,405.0,4.0,20.0,100.0,281.0,1652.0,292.0,1190.0,170.0,10.0,29.856684218543016,0.4709297300411997,0.31732,0.30100000000000005,0.6759999999999999,0.3748826605873676,0.9570000000000001,0.4049725333523579,0.23471307619943557,0.12107844792187301,0.18359444808482756,0.6451495458566947,59.477265096599794
860Z200US01852,01852,36708,76272.0,32.1,65.3,15466,95.1,14694,Lowell,746,476758,9276,111423.0,405.0,4.0,20.0,100.0,281.0,1652.0,292.0,1190.0,170.0,10.0,29.856684218543016,0.5287965657322309,0.30508799999999997,0.321,0.653,0.5185061016494569,0.951,0.5241492473425127,0.3508936970837253,0.040339965222329764,0.13814261035324954,0.6451495458566947,61.271262739953656
860Z200US01854,01854,29561,66645.0,27.9,59.0,10735,95.7,10424,Lowell,298,377681,6452,111423.0,405.0,4.0,20.0,100.0,281.0,1652.0,292.0,1190.0,170.0,10.0,29.856684218543016,0.4258405600852805,0.26658,0.27899999999999997,0.59,0.3598967413168835,0.9570000000000001,0.37183420132696016,0.14016933207902163,0.03195675459066178,0.09608625722285102,0.6451495458566947,52.99973324136878
860Z200US01860,01860,6723,100321.0,33.2,64.2,2761,97.0,2644,Merrimac,90,25360,585,7001.0,2.0,0.0,0.0,0.0,2.0,15.0,5.0,9.0,1.0,0.0,2.517730888066163,0.09684807974876833,0.401284,0.332,0.642,0.09256403379375085,0.97,0.09431404722836556,0.04233301975540922,0.002145787837935143,0.00871209864776315,0.9700764511390039,54.57686150779366
860Z200US01862,01862,11430,125159.0,35.1,58.2,4250,99.6,4117,North Billerica,402,825143,10074,,,,,,,,,,,,,0.1646547005099542,0.500636,0.35100000000000003,0.5820000000000001,0.14248357248223148,0.996,0.14685738745808663,0.18908748824082786,0.06981789487213398,0.15002680645737773,1.0,61.4233708670006
860Z200US01863,01863,9536,128682.0,45.5,68.7,4032,98.6,3611,North Chelmsford,235,218790,2979,,,,,,,,,,,,,0.13737071076665994,0.514728,0.455,0.687,0.13517500335255467,0.986,0.12880787615038883,0.11053621825023519,0.018512496887296132,0.04436468696014773,1.0,62.472981891050075
860Z200US01864,01864,15554,141442.0,57.0,67.7,5875,98.6,5851,North Reading,512,618400,6495,15687.0,16.0,0.0,3.0,1.0,12.0,60.0,10.0,44.0,6.0,0.0,6.913098843854095,0.22406292316113977,0.5657679999999999,0.5700000000000001,0.677,0.1969625854901435,0.986,0.2087108511093672,0.24082784571966134,0.052324731820942126,0.09672663370465241,0.9178369491292796,67.88962726844606
860Z200US01867,01867,25522,154505.0,64.5,66.3,9954,99.2,9492,Reading,546,361707,6451,25305.0,3.0,0.0,0.0,0.0,3.0,116.0,15.0,94.0,7.0,0.0,2.9597530555335685,0.3676568037108531,0.61802,0.645,0.663,0.33371328952661933,0.9920000000000001,0.3385888563886709,0.2568203198494826,0.030605145169400896,0.09607136474653005,0.9648229619799564,73.69967765642141
860Z200US01876,01876,31105,120891.0,42.8,65.1,11990,99.1,11944,Tewksbury,706,923409,15507,31424.0,81.0,0.0,23.0,7.0,51.0,345.0,19.0,308.0,18.0,1.0,19.596964117399253,0.4480826298654528,0.483564,0.428,0.6509999999999999,0.40197130213222476,0.991,0.4260540771919812,0.33207902163687675,0.07813248429179229,0.2309376303091678,0.7670876120741403,67.87698055563573
860Z200US01879,01879,12368,140901.0,47.8,67.0,4665,97.2,4045,Tyngsboro,322,196199,3802,12456.0,19.0,0.0,4.0,3.0,12.0,47.0,5.0,31.0,11.0,0.0,9.879737447301363,0.17816704601112104,0.563604,0.478,0.67,0.15639667426579054,0.9720000000000001,0.14428907754869089,0.15145813734713076,0.016601002681980958,0.0566211949723,0.882578075504642,62.390234665428075
860Z200US01880,01880,27071,125707.0,56.9,66.1,11299,97.8,10874,Wakefield,922,1101278,14775,27178.0,37.0,0.0,3.0,3.0,31.0,164.0,25.0,127.0,12.0,0.0,8.298407701300976,0.38997090091907,0.5028279999999999,0.569,0.6609999999999999,0.3788051495239373,0.978,0.38788613826068347,0.4336782690498589,0.09318252912403542,0.22003633764222316,0.9013723787973716,73.56530781332158
860Z200US01886,01886,24618,174424.0,72.4,67.9,9234,99.0,8606,Westford,649,1064522,9358,24403.0,10.0,0.0,0.0,1.0,9.0,54.0,5.0,45.0,4.0,0.0,2.303915765568631,0.3546342447203895,0.697696,0.7240000000000001,0.679,0.30957489607080596,0.99,0.30698437611471785,0.3052681091251176,0.09007249056839094,0.1393637934115685,0.972617670812481,78.14015168083995
860Z200US01887,01887,23349,151034.0,47.9,68.6,8320,99.1,7925,Wilmington,882,1971234,21776,23915.0,32.0,0.0,5.0,1.0,26.0,154.0,15.0,124.0,15.0,0.0,9.050992938463127,0.3363536834826702,0.604136,0.479,0.6859999999999999,0.2789325466005096,0.991,0.2826924448883499,0.41486359360301034,0.16679219017840077,0.32429856436528265,0.8924278084213124,73.97188243352203
860Z200US01890,01890,22970,208531.0,77.3,65.4,8135,98.4,8066,Winchester,588,487174,6973,22850.0,7.0,0.0,0.0,0.0,7.0,88.0,10.0,74.0,4.0,1.0,4.4866098124728895,0.33089400443688954,0.834124,0.773,0.654,0.27273032050422424,0.9840000000000001,0.28772205179424987,0.27657572906867356,0.04122129511664887,0.10384523738607256,0.9466760770262952,78.68716800453915
860Z200US01901,01901,2794,20699.0,30.0,46.6,1471,91.7,1076,Lynn,304,313118,5707,94449.0,465.0,8.0,33.0,103.0,321.0,1347.0,302.0,908.0,137.0,1.0,38.345167360831304,0.04024892679132214,0.082796,0.3,0.466,0.04931607885208529,0.917,0.038381964757080694,0.14299153339604892,0.026493879977861835,0.08499136236373385,0.5442628540867478,37.927234223455216
860Z200US01902,01902,50725,59445.0,19.3,60.1,18621,95.4,18797,Lynn,557,175529,3558,94449.0,465.0,8.0,33.0,103.0,321.0,1347.0,302.0,908.0,137.0,1.0,38.345167360831304,0.7307182575124608,0.23778,0.193,0.601,0.6242792007509723,0.9540000000000001,0.6705072412071057,0.26199435559736595,0.01485205021312767,0.05298743074998511,0.5442628540867478,56.58073909680168
860Z200US01904,01904,19944,94809.0,30.6,65.3,7184,97.3,7077,Lynn,310,111603,2889,94449.0,465.0,8.0,33.0,103.0,321.0,1347.0,302.0,908.0,137.0,1.0,38.345167360831304,0.287303004984298,0.37923599999999996,0.306,0.653,0.2408475258146708,0.973,0.25244346151102237,0.1458137347130762,0.009443074135531379,0.0430243640912611,0.5442628540867478,51.6693555294258
860Z200US01905,01905,27761,74792.0,19.2,68.1,9496,95.8,8965,Lynn,426,228471,4522,94449.0,465.0,8.0,33.0,103.0,321.0,1347.0,302.0,908.0,137.0,1.0,38.345167360831304,0.3999106859892247,0.299168,0.192,0.6809999999999999,0.3183585892450047,0.958,0.3197902546907327,0.200376293508937,0.019331636164072557,0.0673437779233931,0.5442628540867478,51.47879557972015
860Z200US01906,01906,28619,96064.0,29.8,62.5,11303,96.9,10768,Saugus,801,359785,8824,28378.0,72.0,0.0,9.0,10.0,53.0,360.0,28.0,305.0,27.0,1.0,17.689629478838178,0.412270592641678,0.384256,0.298,0.625,0.3789392517098029,0.9690000000000001,0.38410501533851754,0.3767638758231421,0.03044251881985392,0.13141121105617443,0.7897565245944498,61.98461809337969
860Z200US01907,01907,15148,116161.0,63.5,65.3,6375,98.9,6315,Swampscott,335,113820,2633,15296.0,8.0,0.0,1.0,1.0,6.0,113.0,12.0,100.0,1.0,0.0,5.540777422350331,0.21821429600391828,0.464644,0.635,0.653,0.21372535872334722,0.9890000000000001,0.22526218163658418,0.15757290686735653,0.00963066134518052,0.03921189015309466,0.934147162148472,65.28296388946025
860Z200US01908,01908,3334,105867.0,62.4,62.7,1680,99.0,1626,Nahant,46,12129,202,3511.0,12.0,0.0,1.0,0.0,11.0,12.0,2.0,9.0,1.0,0.0,13.349157271977374,0.04802788902013887,0.42346799999999996,0.624,0.627,0.05632291806356444,0.99,0.058000998787186994,0.021636876763875823,0.0010262721090818355,0.0030082802168344552,0.8413435837108258,56.639421692975986
860Z200US01913,01913,17366,91010.0,41.3,67.9,7889,97.7,7588,Amesbury,450,212901,3762,17595.0,25.0,0.0,3.0,3.0,19.0,132.0,18.0,107.0,7.0,0.0,9.614148987590987,0.25016566308450255,0.36404,0.413,0.679,0.264483036073488,0.9770000000000001,0.2706713276735393,0.2116650987770461,0.018014210429188875,0.05602549591946149,0.8857346278147915,60.743754133493276
860Z200US01915,01915,42341,98474.0,51.5,65.9,17742,97.7,16570,Beverly,1272,1420429,21534,42317.0,47.0,0.0,4.0,2.0,41.0,206.0,19.0,177.0,10.0,1.0,7.087762189649196,0.6099426661672765,0.39389599999999997,0.515,0.659,0.5948102454070002,0.9770000000000001,0.5910679888706571,0.5983066792097836,0.12018687984425777,0.3206945850956097,0.9157610532553806,78.56682697819313
860Z200US01921,01921,8263,203750.0,69.7,61.3,2838,99.5,2879,Boxford,148,46955,826,8352.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,11.0,0.0,0.0,0.8263109707376309,0.11903252758650494,0.815,0.6970000000000001,0.613,0.09514550087166422,0.995,0.10269672540486553,0.06961429915333961,0.003973007410498605,0.012301185441115149,0.9901791899903025,69.27915936736593
860Z200US01922,01922,3134,197583.0,48.9,70.4,1162,98.5,1209,Byfield,61,41310,687,,,,,,,,,,,,,0.045146791898354896,0.7903319999999999,0.489,0.7040000000000001,0.0389566849939654,0.985,0.043126203895270034,0.028692380056444027,0.003495366545153815,0.01023113123250134,1.0,64.86855768699355
860Z200US01923,01923,27987,116636.0,47.6,67.5,11763,98.9,11147,Danvers,1115,1705807,32143,27664.0,39.0,0.0,2.0,4.0,33.0,357.0,26.0,315.0,16.0,3.0,14.718038128481922,0.4031663257368406,0.46654399999999996,0.47600000000000003,0.675,0.3943610030843503,0.9890000000000001,0.397624313333809,0.5244590780809031,0.1443335928416653,0.4786888663847025,0.8250742622401908,74.17845984343728
860Z200US01929,01929,3618,133026.0,63.3,74.5,1629,97.7,1370,Essex,157,65890,987,22213.0,19.0,0.0,2.0,1.0,16.0,286.0,42.0,238.0,6.0,0.0,10.076210080590462,0.052119046933072115,0.532104,0.633,0.745,0.054613115193777664,0.9770000000000001,0.048869230220446605,0.07384760112888053,0.005575156176717136,0.014698874128790135,0.8802429735007138,62.1420421926121
860Z200US01930,01930,29729,84465.0,39.6,60.6,15133,96.9,13259,Gloucester,883,563010,8656,30362.0,58.0,0.0,7.0,1.0,50.0,164.0,21.0,130.0,13.0,0.0,10.131396800857322,0.428260681667579,0.33786,0.396,0.606,0.5073420946761432,0.9690000000000001,0.47296140400941716,0.4153339604891816,0.04763801303769183,0.1289092750342527,0.8795870723763279,66.17314175017995
860Z200US01937,01937,100,,14.8,16.5,0,100.0,0,Hathorne,4,1342,41,,,,,,,,,,,,,0.0014405485608919876,0.0,0.14800000000000002,0.165,0.0,1.0,0.0,0.0018814675446848542,0.00011355076019357105,0.0006105915291594687,1.0,33.96470533928459
860Z200US01938,01938,13785,123266.0,55.6,65.0,6476,98.3,5610,Ipswich,371,387095,4534,14095.0,19.0,0.0,8.0,2.0,9.0,46.0,6.0,33.0,7.0,0.0,10.823715610303044,0.1985796191189605,0.493064,0.556,0.65,0.21711143891645435,0.983,0.20011414710708428,0.17450611476952024,0.03275330217371862,0.06752248763924465,0.8713587760877807,63.51108857817356
860Z200US01940,01940,13326,157955.0,60.7,66.0,4977,98.3,4752,Lynnfield,424,309339,5374,13130.0,2.0,0.0,0.0,0.0,2.0,77.0,8.0,68.0,1.0,0.0,3.2381646654819205,0.1919675012244663,0.6318199999999999,0.6070000000000001,0.66,0.16685664476330966,0.983,0.16950845402011844,0.19943555973659455,0.026174127129298865,0.08003216774885329,0.9615140049133983,68.48826488682415
860Z200US01944,01944,5395,209052.0,81.1,63.4,2433,98.1,2101,Manchester,169,72507,1075,112895.0,678.0,6.0,62.0,133.0,477.0,2678.0,299.0,2225.0,154.0,14.0,45.66878386172563,0.07771759486012274,0.836208,0.8109999999999999,0.634,0.08156765455276922,0.981,0.07494470999500608,0.0794920037629351,0.006135040960771428,0.016009412045034848,0.4572207491332536,61.91087944075152
860Z200US01945,01945,20462,163561.0,75.7,63.7,8978,98.5,8195,Marblehead,563,179004,3476,20574.0,22.0,0.0,7.0,0.0,15.0,114.0,10.0,99.0,5.0,0.0,8.486944211800004,0.2947650465297185,0.6542439999999999,0.757,0.637,0.3009923561754057,0.985,0.2923236070485839,0.2648165569143932,0.015146080683822647,0.05176624769166617,0.8991315986128251,73.00982739701563
860Z200US01949,01949,9779,168245.0,40.3,59.5,3359,98.6,3192,Middleton,367,277347,3870,10113.0,5.0,0.0,0.0,0.0,5.0,41.0,3.0,35.0,3.0,0.0,3.3883841497335254,0.14087124376962748,0.67298,0.40299999999999997,0.595,0.11261231058066247,0.986,0.11386173931654421,0.17262464722483536,0.023467185311033048,0.05763388336212546,0.9597286274140862,62.77684838805785
860Z200US01950,01950,18289,127306.0,64.6,65.0,8615,98.0,7591,Newburyport,770,654685,9966,18158.0,23.0,0.0,5.0,0.0,18.0,126.0,13.0,111.0,2.0,0.0,9.000600104879439,0.26346192630153564,0.509224,0.6459999999999999,0.65,0.2888225828080998,0.98,0.2707783405864308,0.36218250235183447,0.055394917613508246,0.14841841901471378,0.8930267335983966,70.40082981205634
860Z200US01951,01951,3582,163077.0,63.2,66.3,1910,99.6,1292,Newbury,89,24034,601,2245.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,11.0,1.0,0.0,4.514115349712612,0.051600449451151,0.652308,0.632,0.663,0.06403379375083815,0.996,0.04608689448526789,0.04186265286923801,0.002033590887103045,0.008950378268898553,0.9463491702502606,63.764498660962865
860Z200US01952,01952,9236,97237.0,45.0,62.2,5305,96.6,4050,Salisbury,293,193509,2841,9575.0,17.0,0.0,5.0,0.0,12.0,74.0,25.0,44.0,5.0,1.0,19.472102403923515,0.13304906508398398,0.38894799999999996,0.45,0.622,0.1778530240042913,0.966,0.14446743240351004,0.13781749764816556,0.016373393483083264,0.04230952522785489,0.7685716092724783,55.1813463497117
860Z200US01960,01960,54155,91032.0,34.8,60.4,22987,97.0,22568,Peabody,1491,1247855,20036,53104.0,123.0,0.0,21.0,8.0,94.0,435.0,55.0,350.0,30.0,2.0,15.691529307091676,0.780129073151056,0.364128,0.348,0.604,0.770651736623307,0.97,0.8050224727117072,0.7013170272812794,0.1055848612975772,0.2983856555668077,0.813504196913927,77.01934151555525
860Z200US01965,01965,329,241003.0,87.4,73.9,145,100.0,339,Prides Crossing,10,88034,373,,,,,,,,,,,,,0.004739404765334639,0.964012,0.8740000000000001,0.7390000000000001,0.004861204237629074,1.0,0.012092459156738247,0.004703668861712136,0.00744882833299615,0.005554893667719068,1.0,74.56352199313825
860Z200US01966,01966,6992,95091.0,58.9,53.2,4380,98.7,3282,Rockport,171,28234,511,7280.0,7.0,0.0,2.0,1.0,4.0,16.0,4.0,11.0,1.0,0.0,6.592419011506887,0.10072315537756778,0.380364,0.589,0.532,0.14684189352286445,0.9870000000000001,0.11707212670328887,0.08043273753527752,0.00238896584448978,0.007610055400011914,0.9216482693452175,57.094283746463965
860Z200US01969,01969,6161,135396.0,48.7,71.9,2405,100.0,2376,Rowley,227,192410,2747,6372.0,6.0,0.0,1.0,0.0,5.0,26.0,4.0,21.0,1.0,0.0,6.120193588960979,0.08875219683655536,0.541584,0.48700000000000004,0.7190000000000001,0.0806289392517098,1.0,0.08475422701005922,0.10677328316086548,0.01628040370256707,0.0409096324536844,0.9272607279967497,61.824643805616326
860Z200US01970,01970,44451,79267.0,48.3,66.9,20333,97.9,19827,Salem,1142,1004874,14979,43443.0,108.0,0.0,14.0,21.0,73.0,727.0,87.0,594.0,46.0,6.0,24.35765601677568,0.6403382408020974,0.31706799999999996,0.483,0.669,0.6816749363014618,0.9790000000000001,0.7072483412998503,0.5371589840075259,0.08502548926881856,0.22307440281169955,0.7105061889608233,72.69117202532976
860Z200US01982,01982,7618,139250.0,67.3,65.6,2958,99.0,2652,South Hamilton,136,49123,881,,,,,,,,,,,,,0.10974098936875162,0.5569999999999999,0.6729999999999999,0.6559999999999999,0.09916856644763311,0.99,0.0945994149960762,0.06396989651928504,0.004156448578978234,0.013120271638768095,1.0,64.95300282308649
860Z200US01983,01983,6569,162734.0,69.0,62.5,2358,99.4,2217,Topsfield,223,135100,1743,6644.0,5.0,0.0,1.0,0.0,4.0,10.0,2.0,7.0,1.0,0.0,4.297291773932361,0.09462963496499467,0.650936,0.6900000000000001,0.625,0.07905323856778866,0.9940000000000001,0.0790825426268103,0.10489181561618062,0.011431227795939978,0.0259575862274379,0.9489261457700944,65.85712075280155
860Z200US01984,01984,4979,181982.0,71.3,62.1,1460,98.8,1325,Wenham,83,45841,1411,5295.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,6.0,1.0,0.0,0.9981729900375595,0.07172491284681207,0.727928,0.713,0.621,0.04894729784095481,0.988,0.04726403652707427,0.039040451552210725,0.0038787484337060286,0.0210132840888783,0.9881365882347904,66.66408592634815
860Z200US01985,01985,4500,181125.0,64.3,64.7,1740,99.6,1624,West Newbury,74,17010,526,,,,,,,,,,,,,0.06482468524013944,0.7244999999999999,0.643,0.647,0.05833445085154888,0.996,0.05792965684525933,0.034807149576669805,0.001439268577416277,0.007833442544826354,1.0,65.98692226515911
860Z200US02019,02019,16945,116152.0,40.4,68.3,6749,97.1,6270,Bellingham,442,347123,6632,17143.0,25.0,0.0,3.0,2.0,20.0,194.0,16.0,170.0,8.0,2.0,15.315248182194477,0.24410095364314732,0.46460799999999997,0.40399999999999997,0.6829999999999999,0.22626391310178356,0.971,0.22365698794321184,0.2079021636876764,0.029371147936418006,0.09876690296062429,0.8179763454980753,61.0431169572521
860Z200US02021,02021,24370,130134.0,61.9,62.0,9930,98.1,9649,Canton,948,2249669,25299,23706.0,85.0,0.0,0.0,5.0,80.0,157.0,18.0,132.0,7.0,1.0,14.430085090597053,0.3510616842893774,0.520536,0.619,0.62,0.3329086764114255,0.981,0.34418919882999216,0.44590780809031044,0.190351434526014,0.37676475844403406,0.8284966203800785,74.36616764153469
860Z200US02025,02025,8381,178013.0,71.4,67.5,3341,97.2,3107,Cohasset,286,110216,2340,8609.0,3.0,0.0,0.0,0.0,3.0,53.0,10.0,40.0,3.0,0.0,4.869739459599257,0.12073237488835749,0.712052,0.7140000000000001,0.675,0.11200885074426714,0.9720000000000001,0.11082970678461869,0.13452492944496708,0.009325715786508664,0.0348483945910526,0.9421225328924788,68.89843723618388
860Z200US02026,02026,25364,118877.0,55.8,67.8,10459,98.3,10427,Dedham,938,811888,14131,25203.0,7.0,0.0,5.0,1.0,1.0,327.0,8.0,297.0,22.0,0.0,8.464005229703188,0.36538073698464374,0.475508,0.5579999999999999,0.6779999999999999,0.35064369049215505,0.983,0.37194121423985166,0.4412041392285983,0.06869634842923845,0.2104455828915232,0.8994042313055601,72.43498554702097
860Z200US02030,02030,5923,250000.0,87.7,57.9,2046,100.0,1887,Dover,117,30230,419,31950.0,25.0,0.0,8.0,6.0,11.0,347.0,38.0,295.0,14.0,1.0,11.296877491981219,0.08532369126163243,1.0,0.877,0.579,0.06859326807026955,1.0,0.06731112220874652,0.05503292568203199,0.0025578535623335713,0.006239947578483351,0.8657351875014593,72.08574574666855
860Z200US02032,02032,4853,170174.0,60.8,68.8,1849,100.0,1536,East Walpole,115,126819,1914,,,,,,,,,,,,,0.06990982166008816,0.680696,0.608,0.688,0.06198873541638729,1.0,0.05479061140044232,0.05409219190968956,0.010730546838292464,0.028504199678322514,1.0,65.92413008089544
860Z200US02035,02035,18618,104350.0,59.5,63.7,7682,98.3,7212,Foxboro,647,952147,11457,,,,,,,,,,,,,0.2682013310668703,0.4174,0.595,0.637,0.2575432479549417,0.983,0.25725904259113935,0.30432737535277515,0.08056409513116848,0.17062310120926907,1.0,69.13051780252475
860Z200US02038,02038,33261,138062.0,55.6,67.8,12551,98.8,12131,Franklin,857,871240,14001,33149.0,2.0,0.0,0.0,1.0,1.0,41.0,5.0,31.0,5.0,0.0,0.9938259220197486,0.479140856838284,0.552248,0.556,0.6779999999999999,0.42077913369987935,0.988,0.43272454876221733,0.40310442144873004,0.07371830425562358,0.20850956096979806,0.9881882536859511,76.89744915211207
